index,generation_pv_MW,prices_electricity_euro_per_MWh,power_bess_net_discharge_raw_MW,power_bess_net_discharge_MW,battery_energy_MWh,power_grid_net_sold_MW
2025-01-01 00:00:00,0.0,134.49,0.0,0.0,8.0,0.0
2025-01-01 01:00:00,0.0,131.59,0.0,0.0,8.0,0.0
2025-01-01 02:00:00,0.0,131.49,0.0,0.0,8.0,0.0
2025-01-01 03:00:00,0.0,131.42,0.0,0.0,8.0,0.0
2025-01-01 04:00:00,0.0,120.49,0.0,0.0,8.0,0.0
2025-01-01 05:00:00,0.0,112.3,-0.130385160446167,-0.130385160446167,8.048894435167313,-0.130385160446167
2025-01-01 06:00:00,0.0,112.3,-0.08149072527885437,-0.08149072527885437,8.079453457146883,-0.08149072527885437
2025-01-01 07:00:00,0.0,111.88,-0.3337860107421875,-0.3337860107421875,8.204623211175203,-0.3337860107421875
2025-01-01 08:00:00,0.07336616,112.09,-0.2086162567138672,-0.2086162567138672,8.282854307442904,-0.13525009671386717
2025-01-01 09:00:00,1.57389604,94.99,-0.5340576171875,-0.5340576171875,8.483125913888216,1.0398384228125
2025-01-01 10:00:00,2.24129176,50.01,-1.3671875,-1.3671875,8.995821226388216,0.8741042600000002
2025-01-01 11:00:00,1.70321572,20.59,-4.0,-4.0,10.495821226388216,-2.29678428
2025-01-01 12:00:00,2.04783432,28.11,-4.0,-4.0,11.995821226388216,-1.9521656799999998
2025-01-01 13:00:00,2.71919324,40.63,-3.5,-3.5,13.308321226388216,-0.7808067599999999
2025-01-01 14:00:00,1.28131228,30.6,-4.0,-4.0,14.808321226388216,-2.71868772
2025-01-01 15:00:00,1.36415444,40.63,-2.1875,-2.1875,15.628633726388216,-0.8233455599999999
2025-01-01 16:00:00,0.9828454,72.0,-0.8544921875,-0.8544921875,15.949068296700716,0.12835321249999998
2025-01-01 17:00:00,0.0,125.49,0.0,0.0,15.949068296700716,0.0
2025-01-01 18:00:00,0.0,149.72,0.0,0.0,15.949068296700716,0.0
2025-01-01 19:00:00,0.0,150.67,0.0,0.0,15.949068296700716,0.0
2025-01-01 20:00:00,0.0,152.99,4.0,1.5,11.949068296700716,1.5
2025-01-01 21:00:00,0.0,151.69,4.0,1.5,7.949068296700716,1.5
2025-01-01 22:00:00,0.0,147.75,0.0,0.0,7.949068296700716,0.0
2025-01-01 23:00:00,0.0,133.06,0.0,0.0,7.949068296700716,0.0
2025-01-02 00:00:00,0.0,137.12,0.0,0.0,7.949068296700716,0.0
2025-01-02 01:00:00,0.0,123.03,-1.3671875,-1.3671875,8.461763609200716,-1.3671875
2025-01-02 02:00:00,0.0,102.3,-3.5,-3.5,9.774263609200716,-3.5
2025-01-02 03:00:00,0.0,102.09,-4.0,-4.0,11.274263609200716,-4.0
2025-01-02 04:00:00,0.0,102.09,-4.0,-4.0,12.774263609200716,-4.0
2025-01-02 05:00:00,0.0,101.88,-4.0,-4.0,14.274263609200716,-4.0
2025-01-02 06:00:00,0.0,128.44,-0.2086162567138672,-0.2086162567138672,14.352494705468416,-0.2086162567138672
2025-01-02 07:00:00,0.0,143.96,0.0,0.0,14.352494705468416,0.0
2025-01-02 08:00:00,0.42327728,152.92,0.0,0.0,14.352494705468416,0.42327728
2025-01-02 09:00:00,1.48472508,152.16,0.0,0.0,14.352494705468416,1.48472508
2025-01-02 10:00:00,2.1438394,129.04,-0.130385160446167,-0.130385160446167,14.401389140635729,2.013454239553833
2025-01-02 11:00:00,2.51456844,125.7,-0.5340576171875,-0.5340576171875,14.601660747081041,1.9805108228125001
2025-01-02 12:00:00,2.6237284000000005,125.72,-0.3337860107421875,-0.3337860107421875,14.726830501109362,2.289942389257813
2025-01-02 13:00:00,2.54358868,119.3,-2.1875,-2.1875,15.547143001109362,0.35608868000000005
2025-01-02 14:00:00,2.23063704,124.65,-0.8544921875,-0.8544921875,15.867577571421862,1.3761448525
2025-01-02 15:00:00,1.7113287200000002,130.11,-0.08149072527885437,-0.08149072527885437,15.898136593401432,1.6298379947211459
2025-01-02 16:00:00,0.90478664,139.5,0.0,0.0,15.898136593401432,0.90478664
2025-01-02 17:00:00,0.0,153.4,0.0,0.0,15.898136593401432,0.0
2025-01-02 18:00:00,0.0,159.18,0.0,0.0,15.898136593401432,0.0
2025-01-02 19:00:00,0.0,160.99,4.0,1.5,11.898136593401432,1.5
2025-01-02 20:00:00,0.0,161.1,4.0,1.5,7.898136593401432,1.5
2025-01-02 21:00:00,0.0,157.88,0.0,0.0,7.898136593401432,0.0
2025-01-02 22:00:00,0.0,152.44,0.0,0.0,7.898136593401432,0.0
2025-01-02 23:00:00,0.0,140.0,0.0,0.0,7.898136593401432,0.0
2025-01-03 00:00:00,0.0,121.52,-0.130385160446167,-0.130385160446167,7.947031028568745,-0.130385160446167
2025-01-03 01:00:00,0.0,105.88,-1.3671875,-1.3671875,8.459726341068745,-1.3671875
2025-01-03 02:00:00,0.0,93.94,-3.5,-3.5,9.772226341068745,-3.5
2025-01-03 03:00:00,0.0,91.1,-4.0,-4.0,11.272226341068745,-4.0
2025-01-03 04:00:00,0.0,90.01,-4.0,-4.0,12.772226341068745,-4.0
2025-01-03 05:00:00,0.0,92.25,-4.0,-4.0,14.272226341068745,-4.0
2025-01-03 06:00:00,0.0,100.14,-2.1875,-2.1875,15.092538841068745,-2.1875
2025-01-03 07:00:00,0.0,126.0,0.0,0.0,15.092538841068745,0.0
2025-01-03 08:00:00,0.39231864,141.2,0.0,0.0,15.092538841068745,0.39231864
2025-01-03 09:00:00,1.4389166800000002,138.0,0.0,0.0,15.092538841068745,1.4389166800000002
2025-01-03 10:00:00,2.10224656,130.52,0.0,0.0,15.092538841068745,2.10224656
2025-01-03 11:00:00,2.47384488,123.2,-0.08149072527885437,-0.08149072527885437,15.123097863048315,2.3923541547211458
2025-01-03 12:00:00,2.63153584,113.51,-0.2086162567138672,-0.2086162567138672,15.201328959316015,2.422919583286133
2025-01-03 13:00:00,2.5648766,107.6,-0.5340576171875,-0.5340576171875,15.401600565761328,2.0308189828125
2025-01-03 14:00:00,2.2818644800000003,105.88,-0.8544921875,-0.8544921875,15.722035136073828,1.4273722925000003
2025-01-03 15:00:00,1.7515791200000002,110.22,-0.3337860107421875,-0.3337860107421875,15.847204890102148,1.4177931092578127
2025-01-03 16:00:00,0.94734336,123.2,0.0,0.0,15.847204890102148,0.94734336
2025-01-03 17:00:00,0.0,141.2,0.0,0.0,15.847204890102148,0.0
2025-01-03 18:00:00,0.0,149.62,0.0,0.0,15.847204890102148,0.0
2025-01-03 19:00:00,0.0,151.25,4.0,1.5,11.847204890102148,1.5
2025-01-03 20:00:00,0.0,151.25,4.0,1.5,7.847204890102148,1.5
2025-01-03 21:00:00,0.0,149.12,0.0,0.0,7.847204890102148,0.0
2025-01-03 22:00:00,0.0,145.58,0.0,0.0,7.847204890102148,0.0
2025-01-03 23:00:00,0.0,136.42,0.0,0.0,7.847204890102148,0.0
2025-01-04 00:00:00,0.0,112.84,0.0,0.0,7.847204890102148,0.0
2025-01-04 01:00:00,0.0,101.0,-0.3337860107421875,-0.3337860107421875,7.972374644130468,-0.3337860107421875
2025-01-04 02:00:00,0.0,95.53,-2.1875,-2.1875,8.792687144130468,-2.1875
2025-01-04 03:00:00,0.0,94.33,-3.5,-3.5,10.105187144130468,-3.5
2025-01-04 04:00:00,0.0,96.62,-1.3671875,-1.3671875,10.617882456630468,-1.3671875
2025-01-04 05:00:00,0.0,102.63,-0.2086162567138672,-0.2086162567138672,10.696113552898169,-0.2086162567138672
2025-01-04 06:00:00,0.0,110.89,-0.08149072527885437,-0.08149072527885437,10.726672574877739,-0.08149072527885437
2025-01-04 07:00:00,0.0,120.25,0.0,0.0,10.726672574877739,0.0
2025-01-04 08:00:00,0.38297396,128.39,0.0,0.0,10.726672574877739,0.38297396
2025-01-04 09:00:00,0.01889028,128.41,0.0,0.0,10.726672574877739,0.01889028
2025-01-04 10:00:00,0.04775224,118.99,0.0,0.0,10.726672574877739,0.04775224
2025-01-04 11:00:00,0.29992736,99.0,-0.5340576171875,-0.5340576171875,10.926944181323051,-0.23413025718750002
2025-01-04 12:00:00,0.05947892,82.52,-4.0,-4.0,12.426944181323051,-3.94052108
2025-01-04 13:00:00,1.19763544,82.27,-4.0,-4.0,13.926944181323051,-2.80236456
2025-01-04 14:00:00,2.4921710800000003,88.22,-4.0,-4.0,15.426944181323051,-1.5078289199999997
2025-01-04 15:00:00,1.86726,97.35,-0.8544921875,-0.8544921875,15.747378751635551,1.0127678125
2025-01-04 16:00:00,0.23483576,119.47,0.0,0.0,15.747378751635551,0.23483576
2025-01-04 17:00:00,0.0,134.63,0.0,0.0,15.747378751635551,0.0
2025-01-04 18:00:00,0.0,145.0,4.0,1.5,11.747378751635551,1.5
2025-01-04 19:00:00,0.0,139.73,4.0,1.5,7.7473787516355515,1.5
2025-01-04 20:00:00,0.0,130.49,0.0,0.0,7.7473787516355515,0.0
2025-01-04 21:00:00,0.0,123.82,0.0,0.0,7.7473787516355515,0.0
2025-01-04 22:00:00,0.0,119.23,0.0,0.0,7.7473787516355515,0.0
2025-01-04 23:00:00,0.0,109.9,-0.130385160446167,-0.130385160446167,7.796273186802864,-0.130385160446167
2025-01-05 00:00:00,0.0,101.77,4.0,1.5,3.796273186802864,1.5
2025-01-05 01:00:00,0.0,70.5,4.0,1.5,-0.20372681319713593,1.5
2025-01-05 02:00:00,0.0,64.81,0.0,0.0,-0.20372681319713593,0.0
2025-01-05 03:00:00,0.0,46.7,-0.08149072527885437,-0.08149072527885437,-0.17316779121756554,-0.08149072527885437
2025-01-05 04:00:00,0.0,43.87,-0.3337860107421875,-0.3337860107421875,-0.047998037189245224,-0.3337860107421875
2025-01-05 05:00:00,0.0,36.61,-1.3671875,-1.3671875,0.4646972753107548,-1.3671875
2025-01-05 06:00:00,0.0,34.04,-4.0,-4.0,1.9646972753107548,-4.0
2025-01-05 07:00:00,0.0,44.0,-0.2086162567138672,-0.2086162567138672,2.042928371578455,-0.2086162567138672
2025-01-05 08:00:00,0.4485648,51.27,0.0,0.0,2.042928371578455,0.4485648
2025-01-05 09:00:00,1.5262610800000005,50.0,0.0,0.0,2.042928371578455,1.5262610800000005
2025-01-05 10:00:00,2.22052028,49.81,0.0,0.0,2.042928371578455,2.22052028
2025-01-05 11:00:00,1.22202072,43.05,-0.5340576171875,-0.5340576171875,2.2431999780237675,0.6879631028125
2025-01-05 12:00:00,2.79700876,45.74,-0.130385160446167,-0.130385160446167,2.29209441319108,2.666623599553833
2025-01-05 13:00:00,2.74349752,35.19,-3.5,-3.5,3.60459441319108,-0.75650248
2025-01-05 14:00:00,0.90145864,30.0,-4.0,-4.0,5.10459441319108,-3.09854136
2025-01-05 15:00:00,0.27369416,28.0,-4.0,-4.0,6.60459441319108,-3.72630584
2025-01-05 16:00:00,1.01639868,35.22,-2.1875,-2.1875,7.42490691319108,-1.17110132
2025-01-05 17:00:00,0.0,57.72,0.0,0.0,7.42490691319108,0.0
2025-01-05 18:00:00,0.0,64.81,0.0,0.0,7.42490691319108,0.0
2025-01-05 19:00:00,0.0,64.81,0.0,0.0,7.42490691319108,0.0
2025-01-05 20:00:00,0.0,65.2,0.0,0.0,7.42490691319108,0.0
2025-01-05 21:00:00,0.0,68.5,0.0,0.0,7.42490691319108,0.0
2025-01-05 22:00:00,0.0,60.0,0.0,0.0,7.42490691319108,0.0
2025-01-05 23:00:00,0.0,43.01,-0.8544921875,-0.8544921875,7.74534148350358,-0.8544921875
2025-01-06 00:00:00,0.0,13.28,-0.8544921875,-0.8544921875,8.06577605381608,-0.8544921875
2025-01-06 01:00:00,0.0,8.35,-2.1875,-2.1875,8.88608855381608,-2.1875
2025-01-06 02:00:00,0.0,5.23,-4.0,-4.0,10.38608855381608,-4.0
2025-01-06 03:00:00,0.0,3.52,-4.0,-4.0,11.88608855381608,-4.0
2025-01-06 04:00:00,0.0,3.52,-4.0,-4.0,13.38608855381608,-4.0
2025-01-06 05:00:00,0.0,5.61,-3.5,-3.5,14.69858855381608,-3.5
2025-01-06 06:00:00,0.0,11.27,-1.3671875,-1.3671875,15.21128386631608,-1.3671875
2025-01-06 07:00:00,0.0,37.0,0.0,0.0,15.21128386631608,0.0
2025-01-06 08:00:00,0.49256072,58.15,0.0,0.0,15.21128386631608,0.49256072
2025-01-06 09:00:00,1.61169744,51.15,0.0,0.0,15.21128386631608,1.61169744
2025-01-06 10:00:00,2.3153782,69.88,0.0,0.0,15.21128386631608,2.3153782
2025-01-06 11:00:00,2.73444984,32.83,-0.08149072527885437,-0.08149072527885437,15.24184288829565,2.6529591147211455
2025-01-06 12:00:00,2.90864108,31.28,-0.130385160446167,-0.130385160446167,15.290737323462963,2.778255919553833
2025-01-06 13:00:00,2.822709880000001,22.99,-0.3337860107421875,-0.3337860107421875,15.415907077491283,2.4889238692578135
2025-01-06 14:00:00,2.50551212,14.0,-0.5340576171875,-0.5340576171875,15.616178683936596,1.9714545028125001
2025-01-06 15:00:00,1.94891984,22.99,-0.2086162567138672,-0.2086162567138672,15.694409780204296,1.7403035832861329
2025-01-06 16:00:00,1.10071456,38.49,0.0,0.0,15.694409780204296,1.10071456
2025-01-06 17:00:00,0.02972532,79.9,0.0,0.0,15.694409780204296,0.02972532
2025-01-06 18:00:00,0.0,91.4,0.0,0.0,15.694409780204296,0.0
2025-01-06 19:00:00,0.0,110.0,0.0,0.0,15.694409780204296,0.0
2025-01-06 20:00:00,0.0,116.2,4.0,1.5,11.694409780204296,1.5
2025-01-06 21:00:00,0.0,117.78,4.0,1.5,7.694409780204296,1.5
2025-01-06 22:00:00,0.0,105.93,0.0,0.0,7.694409780204296,0.0
2025-01-06 23:00:00,0.0,90.0,0.0,0.0,7.694409780204296,0.0
2025-01-07 00:00:00,0.0,97.28,0.0,0.0,7.694409780204296,0.0
2025-01-07 01:00:00,0.0,72.3,-0.5340576171875,-0.5340576171875,7.894681386649609,-0.5340576171875
2025-01-07 02:00:00,0.0,67.41,-2.1875,-2.1875,8.714993886649609,-2.1875
2025-01-07 03:00:00,0.0,38.41,-4.0,-4.0,10.214993886649609,-4.0
2025-01-07 04:00:00,0.0,19.2,-4.0,-4.0,11.714993886649609,-4.0
2025-01-07 05:00:00,0.0,38.7,-4.0,-4.0,13.214993886649609,-4.0
2025-01-07 06:00:00,0.0,60.08,-3.5,-3.5,14.527493886649609,-3.5
2025-01-07 07:00:00,0.0,97.56,0.0,0.0,14.527493886649609,0.0
2025-01-07 08:00:00,0.47820456,115.0,0.0,0.0,14.527493886649609,0.47820456
2025-01-07 09:00:00,0.36882936,105.18,0.0,0.0,14.527493886649609,0.36882936
2025-01-07 10:00:00,2.3403205600000003,93.49,0.0,0.0,14.527493886649609,2.3403205600000003
2025-01-07 11:00:00,2.7863996,74.93,-0.2086162567138672,-0.2086162567138672,14.605724982917309,2.577783343286133
2025-01-07 12:00:00,2.9533264000000004,71.25,-1.3671875,-1.3671875,15.118420295417309,1.5861389000000004
2025-01-07 13:00:00,2.86517648,71.62,-0.8544921875,-0.8544921875,15.438854865729809,2.0106842925
2025-01-07 14:00:00,2.54008648,72.57,-0.3337860107421875,-0.3337860107421875,15.56402461975813,2.2063004692578123
2025-01-07 15:00:00,1.98934096,85.0,-0.130385160446167,-0.130385160446167,15.612919054925442,1.858955799553833
2025-01-07 16:00:00,1.1288562,100.64,0.0,0.0,15.612919054925442,1.1288562
2025-01-07 17:00:00,0.0295976,118.34,0.0,0.0,15.612919054925442,0.0295976
2025-01-07 18:00:00,0.0,128.87,4.0,1.5,11.612919054925442,1.5
2025-01-07 19:00:00,0.0,125.0,4.0,1.5,7.612919054925442,1.5
2025-01-07 20:00:00,0.0,113.97,0.0,0.0,7.612919054925442,0.0
2025-01-07 21:00:00,0.0,110.76,0.0,0.0,7.612919054925442,0.0
2025-01-07 22:00:00,0.0,98.53,0.0,0.0,7.612919054925442,0.0
2025-01-07 23:00:00,0.0,89.27,-0.08149072527885437,-0.08149072527885437,7.643478076905012,-0.08149072527885437
2025-01-08 00:00:00,0.0,74.23,-1.3671875,-1.3671875,8.156173389405012,-1.3671875
2025-01-08 01:00:00,0.0,69.5,-3.5,-3.5,9.468673389405012,-3.5
2025-01-08 02:00:00,0.0,59.97,-4.0,-4.0,10.968673389405012,-4.0
2025-01-08 03:00:00,0.0,53.0,-4.0,-4.0,12.468673389405012,-4.0
2025-01-08 04:00:00,0.0,59.52,-4.0,-4.0,13.968673389405012,-4.0
2025-01-08 05:00:00,0.0,70.2,-2.1875,-2.1875,14.788985889405012,-2.1875
2025-01-08 06:00:00,0.0,97.41,-0.2086162567138672,-0.2086162567138672,14.867216985672712,-0.2086162567138672
2025-01-08 07:00:00,0.0,124.39,0.0,0.0,14.867216985672712,0.0
2025-01-08 08:00:00,0.5513183600000001,130.49,4.0,1.5,10.867216985672712,2.0513183600000002
2025-01-08 09:00:00,1.72161676,130.01,0.0,0.0,10.867216985672712,1.72161676
2025-01-08 10:00:00,2.42239488,108.8,0.0,0.0,10.867216985672712,2.42239488
2025-01-08 11:00:00,2.84012484,104.46,0.0,0.0,10.867216985672712,2.84012484
2025-01-08 12:00:00,2.99256488,97.57,-0.130385160446167,-0.130385160446167,10.916111420840025,2.862179719553833
2025-01-08 13:00:00,2.9097559600000005,90.79,-0.3337860107421875,-0.3337860107421875,11.041281174868345,2.575969949257813
2025-01-08 14:00:00,2.5935578400000003,88.81,-0.8544921875,-0.8544921875,11.361715745180845,1.7390656525000003
2025-01-08 15:00:00,2.0331088,90.01,-0.5340576171875,-0.5340576171875,11.561987351626158,1.4990511828125
2025-01-08 16:00:00,1.1984656,105.48,0.0,0.0,11.561987351626158,1.1984656
2025-01-08 17:00:00,0.15482404,113.75,0.0,0.0,11.561987351626158,0.15482404
2025-01-08 18:00:00,0.0,122.0,0.0,0.0,11.561987351626158,0.0
2025-01-08 19:00:00,0.0,131.0,4.0,1.5,7.561987351626158,1.5
2025-01-08 20:00:00,0.0,124.81,0.0,0.0,7.561987351626158,0.0
2025-01-08 21:00:00,0.0,112.66,0.0,0.0,7.561987351626158,0.0
2025-01-08 22:00:00,0.0,111.9,0.0,0.0,7.561987351626158,0.0
2025-01-08 23:00:00,0.0,98.77,-0.08149072527885437,-0.08149072527885437,7.592546373605728,-0.08149072527885437
2025-01-09 00:00:00,0.0,60.38,-0.8544921875,-0.8544921875,7.912980943918228,-0.8544921875
2025-01-09 01:00:00,0.0,49.9,-2.1875,-2.1875,8.733293443918228,-2.1875
2025-01-09 02:00:00,0.0,40.52,-3.5,-3.5,10.045793443918228,-3.5
2025-01-09 03:00:00,0.0,25.61,-4.0,-4.0,11.545793443918228,-4.0
2025-01-09 04:00:00,0.0,13.01,-4.0,-4.0,13.045793443918228,-4.0
2025-01-09 05:00:00,0.0,30.29,-4.0,-4.0,14.545793443918228,-4.0
2025-01-09 06:00:00,0.0,60.08,-1.3671875,-1.3671875,15.058488756418228,-1.3671875
2025-01-09 07:00:00,0.0,90.79,0.0,0.0,15.058488756418228,0.0
2025-01-09 08:00:00,0.53567432,100.99,0.0,0.0,15.058488756418228,0.53567432
2025-01-09 09:00:00,1.68193056,102.44,0.0,0.0,15.058488756418228,1.68193056
2025-01-09 10:00:00,2.3866704800000003,97.45,0.0,0.0,15.058488756418228,2.3866704800000003
2025-01-09 11:00:00,2.82961836,90.41,-0.08149072527885437,-0.08149072527885437,15.089047778397799,2.7481276347211456
2025-01-09 12:00:00,2.9538152399999995,88.34,-0.130385160446167,-0.130385160446167,15.137942213565111,2.8234300795538325
2025-01-09 13:00:00,2.8705106800000006,79.9,-0.3337860107421875,-0.3337860107421875,15.263111967593431,2.536724669257813
2025-01-09 14:00:00,2.5509852,79.05,-0.5340576171875,-0.5340576171875,15.463383574038744,2.0169275828125
2025-01-09 15:00:00,2.00740688,85.09,-0.2086162567138672,-0.2086162567138672,15.541614670306444,1.7987906232861328
2025-01-09 16:00:00,1.1442572800000002,109.4,0.0,0.0,15.541614670306444,1.1442572800000002
2025-01-09 17:00:00,0.13494328,131.62,0.0,0.0,15.541614670306444,0.13494328
2025-01-09 18:00:00,0.0,135.73,4.0,1.5,11.541614670306444,1.5
2025-01-09 19:00:00,0.0,135.01,0.0,0.0,11.541614670306444,0.0
2025-01-09 20:00:00,0.0,141.27,4.0,1.5,7.541614670306444,1.5
2025-01-09 21:00:00,0.0,135.01,0.0,0.0,7.541614670306444,0.0
2025-01-09 22:00:00,0.0,114.38,0.0,0.0,7.541614670306444,0.0
2025-01-09 23:00:00,0.0,101.0,0.0,0.0,7.541614670306444,0.0
2025-01-10 00:00:00,0.0,100.0,-1.3671875,-1.3671875,8.054309982806444,-1.3671875
2025-01-10 01:00:00,0.0,81.88,-3.5,-3.5,9.366809982806444,-3.5
2025-01-10 02:00:00,0.0,77.0,-4.0,-4.0,10.866809982806444,-4.0
2025-01-10 03:00:00,0.0,69.94,-4.0,-4.0,12.366809982806444,-4.0
2025-01-10 04:00:00,0.0,70.07,-4.0,-4.0,13.866809982806444,-4.0
2025-01-10 05:00:00,0.0,85.06,-2.1875,-2.1875,14.687122482806444,-2.1875
2025-01-10 06:00:00,0.0,101.8,-0.8544921875,-0.8544921875,15.007557053118944,-0.8544921875
2025-01-10 07:00:00,0.0,126.12,0.0,0.0,15.007557053118944,0.0
2025-01-10 08:00:00,0.49647604,140.33,0.0,0.0,15.007557053118944,0.49647604
2025-01-10 09:00:00,0.0219884799999999,137.22,0.0,0.0,15.007557053118944,0.0219884799999999
2025-01-10 10:00:00,0.29134296,123.57,0.0,0.0,15.007557053118944,0.29134296
2025-01-10 11:00:00,0.50158056,113.59,0.0,0.0,15.007557053118944,0.50158056
2025-01-10 12:00:00,1.17441288,107.43,-0.3337860107421875,-0.3337860107421875,15.132726807147264,0.8406268692578125
2025-01-10 13:00:00,2.80727004,105.01,-0.5340576171875,-0.5340576171875,15.332998413592577,2.2732124228125
2025-01-10 14:00:00,0.36193844,108.18,-0.2086162567138672,-0.2086162567138672,15.411229509860277,0.15332218328613278
2025-01-10 15:00:00,0.38439132,111.61,-0.130385160446167,-0.130385160446167,15.46012394502759,0.254006159553833
2025-01-10 16:00:00,0.15950944,118.76,0.0,0.0,15.46012394502759,0.15950944
2025-01-10 17:00:00,0.13832964,132.58,0.0,0.0,15.46012394502759,0.13832964
2025-01-10 18:00:00,0.0,144.28,4.0,1.5,11.46012394502759,1.5
2025-01-10 19:00:00,0.0,141.27,4.0,1.5,7.46012394502759,1.5
2025-01-10 20:00:00,0.0,134.83,0.0,0.0,7.46012394502759,0.0
2025-01-10 21:00:00,0.0,122.51,0.0,0.0,7.46012394502759,0.0
2025-01-10 22:00:00,0.0,119.79,0.0,0.0,7.46012394502759,0.0
2025-01-10 23:00:00,0.0,112.0,-0.08149072527885437,-0.08149072527885437,7.49068296700716,-0.08149072527885437
2025-01-11 00:00:00,0.0,112.0,0.0,0.0,7.49068296700716,0.0
2025-01-11 01:00:00,0.0,100.61,0.0,0.0,7.49068296700716,0.0
2025-01-11 02:00:00,0.0,96.32,-0.08149072527885437,-0.08149072527885437,7.521241988986731,-0.08149072527885437
2025-01-11 03:00:00,0.0,84.49,-0.5340576171875,-0.5340576171875,7.721513595432043,-0.5340576171875
2025-01-11 04:00:00,0.0,79.78,-1.3671875,-1.3671875,8.234208907932043,-1.3671875
2025-01-11 05:00:00,0.0,84.1,-0.8544921875,-0.8544921875,8.554643478244543,-0.8544921875
2025-01-11 06:00:00,0.0,95.46,-0.130385160446167,-0.130385160446167,8.603537913411856,-0.130385160446167
2025-01-11 07:00:00,0.0,84.9,-0.3337860107421875,-0.3337860107421875,8.728707667440176,-0.3337860107421875
2025-01-11 08:00:00,0.03234592,97.0,0.0,0.0,8.728707667440176,0.03234592
2025-01-11 09:00:00,0.30064228,105.53,0.0,0.0,8.728707667440176,0.30064228
2025-01-11 10:00:00,0.89140308,109.71,0.0,0.0,8.728707667440176,0.89140308
2025-01-11 11:00:00,1.49594964,87.14,-0.2086162567138672,-0.2086162567138672,8.806938763707876,1.287333383286133
2025-01-11 12:00:00,2.879312,78.78,-3.5,-3.5,10.119438763707876,-0.6206879999999999
2025-01-11 13:00:00,2.0769756,70.0,-4.0,-4.0,11.619438763707876,-1.9230244
2025-01-11 14:00:00,2.50817168,64.75,-4.0,-4.0,13.119438763707876,-1.4918283200000002
2025-01-11 15:00:00,1.95293904,60.3,-4.0,-4.0,14.619438763707876,-2.04706096
2025-01-11 16:00:00,1.13561436,78.91,-2.1875,-2.1875,15.439751263707876,-1.05188564
2025-01-11 17:00:00,0.14555432,113.3,0.0,0.0,15.439751263707876,0.14555432
2025-01-11 18:00:00,0.0,118.87,0.0,0.0,15.439751263707876,0.0
2025-01-11 19:00:00,0.0,123.55,4.0,1.5,11.439751263707876,1.5
2025-01-11 20:00:00,0.0,119.95,4.0,1.5,7.439751263707876,1.5
2025-01-11 21:00:00,0.0,116.2,0.0,0.0,7.439751263707876,0.0
2025-01-11 22:00:00,0.0,113.27,0.0,0.0,7.439751263707876,0.0
2025-01-11 23:00:00,0.0,106.1,0.0,0.0,7.439751263707876,0.0
2025-01-12 00:00:00,0.0,110.36,0.0,0.0,7.439751263707876,0.0
2025-01-12 01:00:00,0.0,97.57,0.0,0.0,7.439751263707876,0.0
2025-01-12 02:00:00,0.0,90.0,0.0,0.0,7.439751263707876,0.0
2025-01-12 03:00:00,0.0,85.91,0.0,0.0,7.439751263707876,0.0
2025-01-12 04:00:00,0.0,85.0,-0.2086162567138672,-0.2086162567138672,7.517982359975576,-0.2086162567138672
2025-01-12 05:00:00,0.0,85.2,-0.130385160446167,-0.130385160446167,7.566876795142889,-0.130385160446167
2025-01-12 06:00:00,0.0,85.65,0.0,0.0,7.566876795142889,0.0
2025-01-12 07:00:00,0.0,79.63,-0.3337860107421875,-0.3337860107421875,7.692046549171209,-0.3337860107421875
2025-01-12 08:00:00,0.46054256,85.2,-0.08149072527885437,-0.08149072527885437,7.72260557115078,0.3790518347211456
2025-01-12 09:00:00,1.5386342400000002,77.24,-0.5340576171875,-0.5340576171875,7.922877177596092,1.0045766228125002
2025-01-12 10:00:00,2.255796,40.0,-0.8544921875,-0.8544921875,8.243311747908592,1.4013038125000001
2025-01-12 11:00:00,2.68314348,12.17,-1.3671875,-1.3671875,8.756007060408592,1.31595598
2025-01-12 12:00:00,2.87998024,3.6,-4.0,-4.0,10.256007060408592,-1.12001976
2025-01-12 13:00:00,2.81353208,6.01,-3.5,-3.5,11.568507060408592,-0.6864679200000001
2025-01-12 14:00:00,2.5297126800000003,4.31,-4.0,-4.0,13.068507060408592,-1.4702873199999997
2025-01-12 15:00:00,1.9767816,3.01,-4.0,-4.0,14.568507060408592,-2.0232184
2025-01-12 16:00:00,1.14823724,10.96,-2.1875,-2.1875,15.388819560408592,-1.03926276
2025-01-12 17:00:00,0.14640308,89.07,0.0,0.0,15.388819560408592,0.14640308
2025-01-12 18:00:00,0.0,116.28,0.0,0.0,15.388819560408592,0.0
2025-01-12 19:00:00,0.0,126.8,4.0,1.5,11.388819560408592,1.5
2025-01-12 20:00:00,0.0,124.0,4.0,1.5,7.388819560408592,1.5
2025-01-12 21:00:00,0.0,123.67,0.0,0.0,7.388819560408592,0.0
2025-01-12 22:00:00,0.0,116.73,0.0,0.0,7.388819560408592,0.0
2025-01-12 23:00:00,0.0,114.9,0.0,0.0,7.388819560408592,0.0
2025-01-13 00:00:00,0.0,112.39,-0.130385160446167,-0.130385160446167,7.437713995575905,-0.130385160446167
2025-01-13 01:00:00,0.0,105.07,-1.3671875,-1.3671875,7.950409308075905,-1.3671875
2025-01-13 02:00:00,0.0,104.46,-3.5,-3.5,9.262909308075905,-3.5
2025-01-13 03:00:00,0.0,100.37,-4.0,-4.0,10.762909308075905,-4.0
